Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META,HD,HD,HD,HD,HD,LLY,LLY,LLY,LLY,LLY,JNJ,JNJ,JNJ,JNJ,JNJ,TSLA,TSLA,TSLA,TSLA,TSLA,AVGO,AVGO,AVGO,AVGO,AVGO,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,WMT,WMT,WMT,WMT,WMT,MA,MA,MA,MA,MA,PG,PG,PG,PG,PG,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,UNH,UNH,UNH,UNH,UNH,COST,COST,COST,COST,COST,V,V,V,V,V,XOM,XOM,XOM,XOM,XOM
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,348.2026170147718,352.2318923839863,348.10409562346064,351.23687744140625,23828300,174.66913933099835,177.68954259678722,174.50079012453784,177.49148559570312,63841300,314.0440325136339,316.37961003011276,312.523407886489,313.8651123046875,12887700,280.6358512380769,282.24492765449236,279.17911668397613,280.4644775390625,2890300,562.9828959850753,589.2147321215099,562.8942088545825,586.7305297851562,3978500,142.51757880174983,143.12790662562583,142.13259573617052,142.4424591064453,4851400,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,85.9750082896087,86.39729450826536,84.96561818253701,85.90381622314453,12870000,354.0299987792969,354.0299987792969,344.05999755859375,346.6300048828125,5486200,45.25832729646328,45.90794597594991,44.87255306180776,45.72405242919922,400733000,136.93221090231273,137.90777451161767,136.56876248838046,137.8025665283203,7625100,53.58054595971499,53.948607209372845,53.44048728708007,53.70431900024414,14529000,382.67498461509336,383.81183268976616,379.8180063312117,381.7457275390625,2020500,142.9313805351584,143.77740900630448,142.68423120260474,143.48272705078125,6480800,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,44970400,128.16604134781133,129.4471984879827,127.78863940770145,129.35781860351562,19052700,512.5401996787903,516.7725773923073,511.01691794659587,514.3045043945312,2684900,542.017337956292,553.7766012265881,541.6692170168341,551.0398559570312,2056900,240.4057718566372,241.17428090821136,239.0362477740606,239.90328979492188,5254100,100.85899004954118,100.95222981358921,98.62120014369833,98.71444702148438,19097300
2023-11-07,354.064322499224,357.0788911715452,352.32061083645385,355.17755126953125,25833900,177.44195927584823,180.67034717470034,177.23400472320088,180.05636596679688,70530000,315.1173814221133,319.0332435986505,313.18926531161134,316.8666076660156,14055600,280.5025958521509,281.8260496946741,279.50288669025895,280.6549377441406,2629000,588.5147887637037,593.3845785347194,581.7424374652123,591.4031372070312,3168200,142.6583963010225,142.95887503384944,141.4846781151945,141.69125366210938,4840400,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,86.04913498306257,87.94601521923786,85.44837005416294,87.56078338623047,19365000,346.80999755859375,346.95001220703125,344.29998779296875,346.1700134277344,3062900,45.692075485560395,46.19077833519736,45.131405063982676,45.92793655395508,343165000,137.2574107097159,137.97473397619675,136.59748556349612,137.73562622070312,6297900,53.994210910124785,54.26781251634332,53.85089436304181,53.95512390136719,15023400,381.5876166137676,385.13657554181896,379.9070373228469,384.4248046875,2324200,143.46370705211606,143.7774049489587,142.7032286208236,143.15000915527344,6003800,140.5500030517578,143.3699951171875,140.5,142.7100067138672,53553500,129.81467762235425,131.00645490781392,128.99036108505814,130.07289123535156,29757300,516.1363012190084,520.2722937369209,512.4342207319843,518.5176391601562,2604800,553.6315203562341,554.975722842054,550.7884146418467,552.4420776367188,1373100,239.82447671365364,241.46002785624665,239.79491982840372,241.16444396972656,4219700,97.4090779646131,97.77271805754427,96.30883157443353,97.1666488647461,20272500
2023-11-08,356.31040835628005,358.4678975179717,355.1971797857397,357.807861328125,26767800,180.581241871906,181.67056299140017,179.82860407252238,181.11599731445312,49340300,316.1908339897348,319.36126158939925,312.95079765621443,317.8207702636719,13609700,280.9024512239058,283.73976401988335,280.026492751619,281.7498474121094,2454900,599.0231940546606,616.974393751784,583.7632332968227,610.3302001953125,7776400,142.11384051475207,142.56454440322497,141.16546680505957,141.17486572265625,5460000,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,87.77338538445031,89.03244619194918,87.67586088881822,88.85884857177734,15280000,346.8500061035156,348.0,344.69000244140625,346.29998779296875,2602400,46.07284239178855,46.83939268029924,45.94092017940282,46.546566009521484,346719000,137.83127984216011,138.52947042560245,137.36262337164143,138.41470336914062,7618200,54.017004078503824,54.1603206136994,53.28088535485222,53.51539993286133,15591900,382.6849106886887,386.8962240579644,382.5761825854817,385.2453308105469,2838400,143.50175498595203,143.72988838738715,142.1233813293157,142.5986785888672,4832600,142.97000122070312,143.1199951171875,141.22000122070312,142.0800018310547,44521700,130.0728691738139,131.30438074733325,129.88416823105302,130.93690490722656,26425800,520.6097534349263,521.9595059627188,514.9601876404648,517.4571533203125,1769200,553.2640675142729,554.1053893372484,545.6921120839338,548.6802978515625,1343600,240.41404293895778,241.658120176772,239.73275716609723,240.8287353515625,5117500,96.71909986473399,97.81002019715115,95.93587008579468,95.9731674194336,19184100
2023-11-09,356.92119665439174,359.3742499704996,355.0099959471622,355.3351135253906,24847300,181.18529301725127,182.33402952271553,180.04643896103886,180.640625,53763500,317.4629170405313,322.1937317472285,316.8466903221728,318.5859680175781,16103100,277.97003433231896,278.7221843929492,273.90448397755637,274.08538818359375,4059100,606.0223750993333,606.899739896248,575.1376541235359,582.91552734375,6279800,141.31568874098636,141.31568874098636,138.27340563274012,138.42364501953125,6973600,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,88.99246838176941,90.67967133017783,88.60821870850219,88.88323974609375,24486000,347.6400146484375,350.1099853515625,346.8800048828125,348.17999267578125,3052100,47.439041810402294,48.20159290455906,46.72246505652049,46.92234802246094,540496000,139.10332233847555,139.30416466915295,137.43912720011375,138.00341796875,7992500,53.53820650120988,53.587063399073,53.173403111939216,53.391632080078125,15080100,386.4909144168927,386.9753337248652,382.8430925196397,383.52520751953125,2657100,142.34201183110486,142.921875,141.75263343498418,142.921875,6581500,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,36235400,131.0560891965532,131.64204409766117,129.17903618057173,129.34786987304688,23747800,518.2958774366217,521.4870198600837,515.287914861664,519.6456298828125,1819600,550.2467578020367,550.2467578020367,543.4871453880951,544.7056274414062,1288400,241.24343787013032,241.3915369286833,237.92588336428852,238.58741760253906,4866600,96.66313306911522,96.94285946465298,95.90788176039608,96.0011215209961,18380500
2023-11-10,356.12324268113645,364.60543265510057,355.70949491528955,364.18182373046875,28042100,182.425536381392,185.00371491529177,181.98922784820692,184.8351287841797,66133400,317.979759689306,327.0836408576639,317.5026896858175,326.7556457519531,19096200,275.3802804517021,277.62725830078125,273.05711711769715,277.62725830078125,3653500,586.5432174658305,590.3483405372195,577.6711351848347,589.2147216796875,3645900,139.20296679045023,139.43771041067023,136.75224282224906,138.2639923095703,6930700,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,89.89360438975548,93.52253948409677,89.5493333194237,93.3830795288086,36272000,349.6000061035156,351.20001220703125,348.6000061035156,350.55999755859375,3701100,47.47201897601796,48.443446517904555,47.25514775060462,48.30652618408203,421245000,138.6250981852041,140.0979953626484,137.80256702030007,140.0501708984375,7983300,53.59683278085265,54.2124401252259,53.385115831238586,54.131011962890625,14319900,385.58138019835684,390.5736405320131,382.31908508251115,389.87176513671875,2807000,143.38765861359366,143.9580210666943,142.5131134891138,143.92950439453125,5387200,140.4600067138672,143.64999389648438,139.91000366210938,143.55999755859375,49287800,129.20882874695465,131.8903308755952,128.5235527815123,131.6817626953125,26913300,523.1934320922425,523.1934320922425,516.7726053542808,521.7762451171875,2480800,549.183144753083,558.8438843500344,546.3206793443892,558.0992431640625,1908800,240.89784910973867,242.1715612551881,238.9132464296079,242.1518096923828,4094400,96.90556635547384,97.35312718506678,95.95450937397868,96.73773193359375,17825500
2023-11-13,362.75335139986936,362.99963986206404,360.4677872552205,361.2362060546875,19986500,184.26000678217753,184.46823531200093,182.66352248721634,183.24856567382812,43627500,324.2014247719074,330.2938415366344,323.7044882105345,327.173095703125,16908900,274.00922679169645,276.0467381007513,273.48554602614024,274.27581787109375,4586700,585.9024914925601,609.9557188567655,569.932789896624,604.0015869140625,5744800,138.2640193931213,138.8743471942006,137.70062886318937,138.62083435058594,5889300,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,92.65458134280104,92.88376805715193,91.72125673072003,92.35030364990234,16893000,350.0899963378906,350.6499938964844,348.80999755859375,350.010009765625,2196200,48.29153187815876,49.0870643467763,48.07066140972394,48.59135437011719,384136000,139.35195058931362,139.87799039506427,138.83548443074207,139.428466796875,6676300,54.192891519051805,54.678213758000496,54.08540411836267,54.61632537841797,15408900,389.8421936035156,391.10756072462055,388.52737993086475,389.8421936035156,1614600,143.9675482586424,145.3459075179845,143.9675482586424,144.9276580810547,6297500,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600,130.87733703282254,131.6817863001911,130.3509686195006,131.18521118164062,18324800,521.7184690583795,524.6107453894575,518.5947611922645,523.0874633789062,1507900,556.0491417310201,560.8360113645467,554.5888988889658,559.1726684570312,1650700,241.904949786067,242.57635221092315,241.02619363234237,241.57911682128906,4088500,97.01746727900928,98.03379290076771,96.79368328672776,97.75406646728516,15308400
2023-11-14,365.5019224424188,366.42796942333877,361.8962559120404,364.77288818359375,27683900,186.12420582715117,186.53076740007103,184.7359652497266,185.86639404296875,60108400,332.49030626377095,336.0284919764558,331.28769800766355,334.24945068359375,17179400,286.48191229450765,293.4799346902909,285.7678260046322,289.0906982421875,7952800,600.6830977524311,608.4062019749513,595.2018836842467,603.2509155273438,3827600,138.63021857021656,139.47529003524826,138.0011072657834,138.6490020751953,6713600,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,93.85314783803692,95.26044842999741,93.16168903298615,94.88887023925781,23886000,352.5199890136719,355.95001220703125,351.25,354.25,3387500,49.65073506752464,49.804643679009864,49.01111268540679,49.626747131347656,416954000,140.2892826861417,142.74731719674958,140.13626482780626,141.9726104736328,9927700,54.775931731943366,55.095132359180674,54.47627088128725,54.6065559387207,19792500,392.6397720644199,397.08833192864296,392.2146946956665,393.1044006347656,2733900,145.01319433118576,145.91625620803632,144.18616725024344,144.60443115234375,7982600,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600,133.27083007070482,134.7704814431392,132.4067942311074,132.70472717285156,32395200,519.6745780538777,523.1838284765026,517.2450472013978,521.05322265625,2454000,562.566971482331,572.0536505991711,562.0544699438744,571.328369140625,2037600,243.0601881057292,244.7979489989271,242.47764505850145,243.82046508789062,14092000,98.139851149788,98.62913582529853,97.73524746129748,98.13043975830078,18260500
2023-11-15,366.5102924140752,368.33653212587393,362.39384971370214,364.9209899902344,26860100,186.2729495954029,187.90909130382101,186.20353000343164,186.4315948486328,53790500,335.85952755574175,336.32664912339567,327.9979877383243,330.6715087890625,14531200,289.53819542245924,294.13689837537027,289.4525085538486,293.4323425292969,3985900,603.3102068199132,605.315020469118,577.1780676089645,581.2470092773438,4287000,138.35794132152603,140.3016116904539,138.28282161885767,139.71945190429688,6729100,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,95.52767370549839,95.74613839933822,94.29885165626128,95.12684631347656,16099000,355.0199890136719,357.30999755859375,354.4800109863281,356.7900085449219,3572900,49.90557970197721,49.93056268452319,48.17160135289095,48.859195709228516,475497000,141.99174247589872,143.6176721402416,141.99174247589872,143.21597290039062,8365300,54.84432979376467,55.352449696679315,54.560954587372294,55.30033493041992,35769900,392.9264913167787,394.7157986552092,390.2474779807483,392.2937927246094,2434600,144.54739049105532,144.8610884017622,142.95039876918784,143.9390106201172,7672600,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700,133.94614824111162,134.10505589307232,132.65506524316734,133.69786071777344,23861500,520.6579073337805,521.0532180323398,512.6077621377232,519.0767822265625,2473700,574.4133040364507,580.1188758024667,573.8331024096126,577.1113891601562,2165100,243.6920819334975,245.10402478104817,242.24065102931425,244.9756622314453,13258900,97.81992054533335,98.93963914183436,97.38708989613838,97.53764343261719,20137600
