Price,Close,High,Low,Open,Volume
Ticker,HD,HD,HD,HD,HD
Date,,,,,
2023-12-28,332.9474182128906,334.55773433551667,331.4521476536564,334.04013167998147,2859400
2023-12-29,332.1710510253906,333.12955935817354,328.7875177807209,331.4809238557328,10325700
2024-01-02,330.76202392578125,332.8899134744372,328.97921256814175,329.9281264035724,2833600
2024-01-03,324.22503662109375,328.48081594055907,322.6243148415962,328.2699429381945,3309600
2024-01-04,324.54132080078125,328.6916781079283,324.4934070864676,325.8257184087166,3652400
2024-01-05,328.71087646484375,329.5639337390373,323.8033180858705,323.8512318058283,2664300
2024-01-08,333.4937744140625,334.0017826256663,329.0079627435209,329.1804872113069,2736200
2024-01-09,331.8259582519531,334.6247858333646,330.9249581979969,331.46172045337306,2338100
2024-01-10,341.9957580566406,342.05326621593105,335.7750483987884,336.07218363890644,4109300
2024-01-11,341.7369689941406,346.02150233998344,338.6026573289163,342.27373131140195,3530400
2024-01-12,340.95098876953125,343.65398927170054,338.76559095426416,343.65398927170054,1956100
2024-01-16,343.5581359863281,344.7275173267589,341.43024630952294,343.2034925820861,3669400
2024-01-17,340.9413757324219,344.83291665340323,339.35981381390525,341.83278133101766,2646100
2024-01-18,343.0501403808594,343.82652982182736,339.3407176626003,341.34399664928907,2510700
2024-01-19,347.37298583984375,347.9001536881053,341.4973254611619,343.92235021559696,3234600
2024-01-22,341.8902893066406,346.4623628514877,340.931781114747,344.44948979824136,4003700
2024-01-23,336.22552490234375,341.11392285868953,334.5768895318093,341.08516878106076,3878400
2024-01-24,332.8611755371094,338.2288280081031,332.6694914228952,337.33742228605763,3474400
2024-01-25,336.4076843261719,338.2384388259579,333.8101348297029,337.9604632078349,3064200
2024-01-26,340.5580139160156,342.23540357216245,336.4555992413221,336.8869397105872,3177700
2024-01-29,340.9413757324219,341.5835598405656,338.36298635479426,340.4141786758001,2732000
2024-01-30,342.2833251953125,344.0373825414674,339.350292091019,339.7911977256158,2336500
2024-01-31,338.3150939941406,344.08533289619083,337.7304179499857,343.0693164004095,3377900
2024-02-01,345.130126953125,345.19722956151725,337.7016868457037,338.7368630481417,2439100
2024-02-02,342.407958984375,344.6316761940786,335.49709250629456,339.4844908757023,3697600
2024-02-05,340.4046325683594,341.2960382169286,336.20636177012966,338.9860298336129,2653800
2024-02-06,341.46856689453125,343.145956345943,339.59946409098933,340.126661183672,2045300
2024-02-07,347.6413879394531,348.6382447912875,342.8776003776354,343.6060760675935,3272200
2024-02-08,348.628662109375,350.47857622512424,346.64454278248354,347.8043297085033,2521900
2024-02-09,348.082275390625,349.30916481671125,345.82977508650345,349.02162403378134,2389900
2024-02-12,350.2868957519531,353.4212075934676,348.94496063196993,349.107919925575,3119700
2024-02-13,342.75299072265625,344.51664254230843,339.1969330034633,343.59648273452314,3106500
2024-02-14,343.36651611328125,344.0853975000637,339.29285492151377,342.3504994267373,2998900
2024-02-15,346.09820556640625,346.63499718997383,342.0437336924235,344.00866424234067,2662800
2024-02-16,347.3155517578125,348.8874904460673,344.2483129373465,345.71482973400543,3899600
2024-02-20,347.5263977050781,350.0951931974681,339.84873605850703,340.5676173587072,4830000
2024-02-21,349.0216064453125,349.96092578978187,344.05654083458927,345.62847912097567,3277800
2024-02-22,355.9324951171875,357.4852739986025,351.9163427010071,352.19431831908577,3387500
2024-02-23,356.5267333984375,358.72172556085155,354.8876924219246,356.64174971238907,3398200
2024-02-26,356.18170166015625,359.3256078158729,355.3382096486354,358.0124560825815,2461000
2024-02-27,359.9773864746094,360.207419113632,355.2327585352972,357.19771816479187,2802900
2024-02-28,361.94232177734375,364.07980591518805,359.4981372004139,359.9773913724671,2282500
2024-02-29,364.8178405761719,365.9393081902097,362.45991828033806,363.07337765073373,4382800
2024-03-01,368.49853515625,369.121559713695,364.07020214873626,364.57821038805014,2750900
2024-03-04,364.5877990722656,368.57519712881776,364.3385775526836,367.0128239123958,2619000
2024-03-05,362.74749755859375,365.1725225193914,361.3768083840401,364.32903048931337,3011600
2024-03-06,363.9431457519531,366.2380441685306,362.448583888872,364.99416496958787,2496300
2024-03-07,363.0849609375,366.70086492808576,362.1496459282164,364.35776620449866,2368500
2024-03-08,359.9993896484375,363.15244718113934,358.79408837696576,361.5903814415201,2162900
2024-03-11,358.23480224609375,359.6426152793521,355.6795695061792,358.27338012508295,2833700
2024-03-12,361.1468200683594,362.4581736590331,359.0929821001639,359.18941208213676,2843800
2024-03-13,365.4377136230469,369.0246915797153,362.34250802838767,362.583568295835,3761200
2024-03-14,361.8507385253906,366.6044694010014,358.8616147264681,364.48312726018304,3877500
2024-03-15,359.8836975097656,364.88811091093345,359.2183688314854,360.741856742171,9234900
2024-03-18,358.6108703613281,364.0974039521928,357.86841539200066,363.0270811509028,3455600
2024-03-19,365.8426818847656,365.8908821643172,359.78724957281975,361.4843231517575,3493800
2024-03-20,370.66387939453125,371.11707383308993,362.7763952246629,365.85232631112075,2750400
2024-03-21,381.0680847167969,382.6783508337667,374.4051753555324,374.52087957635626,4212200
2024-03-22,376.323974609375,382.2444284473552,376.1407664660955,380.57628093139436,2910900
2024-03-25,369.7961120605469,375.919019477733,369.19828728936926,375.1862162548232,2683900
2024-03-26,366.34405517578125,370.5192349464067,365.8330086519773,368.73538331287637,2720200
2024-03-27,372.09100341796875,372.50562001886624,367.1251383291782,367.23122014935103,2536500
2024-03-28,369.88287353515625,373.74946014486466,366.14161354414927,373.28664327260924,4108200
2024-04-01,354.86962890625,369.43932632775034,354.6864207544777,367.8290308427783,4333200
2024-04-02,350.0195007324219,353.74145705635675,349.98092285110346,351.46586230569636,4650500
2024-04-03,347.03033447265625,349.4409370036226,346.16252344676843,349.05524648392804,4723000
2024-04-04,344.8897399902344,351.94799170817384,344.14728495735994,349.6434414186651,4381600
2024-04-05,345.07293701171875,346.4807206937535,343.28908519865826,344.8897288596243,3243400
2024-04-08,349.10345458984375,349.6048787603574,344.48476122391173,345.2657941073491,4339600
2024-04-09,348.4960021972656,351.41765130914774,345.9021915008405,350.62696661088637,3022600
2024-04-10,338.02435302734375,341.33169289268506,336.2790790143769,339.2875064969208,4805200
2024-04-11,334.94842529296875,339.3260881144948,333.4249373066622,338.48720306797196,4104700
2024-04-12,330.60931396484375,333.7430972812244,329.29796030169035,333.7430972812244,3550300
2024-04-15,325.84600830078125,333.70456787348263,325.13247925843905,333.55031518295317,4209200
2024-04-16,322.8568420410156,326.01955174519446,321.0537158504736,324.77570188433197,4525500
2024-04-17,320.9283447265625,325.19030323469104,320.07018546966634,324.73710875142604,4273800
2024-04-18,320.9862060546875,324.9010222269317,319.4819629969976,323.64749124990686,3717300
2024-04-19,323.36785888671875,323.8596312302456,320.68726999050165,322.74110810017146,3076600
2024-04-22,324.091064453125,327.3116556466852,321.77689168084316,326.1256284912255,3112800
2024-04-23,326.8777160644531,328.02516526845903,324.26463105740265,325.91347501411553,3697400
2024-04-24,321.1019287109375,325.47956198962294,319.9544794814828,325.0167451080292,4029200
2024-04-25,320.1087646484375,321.00550179141175,315.2104034784639,317.9295703890656,3787800
2024-04-26,323.1075134277344,323.8210423519121,319.15411943918434,319.1637712656084,2465300
2024-04-29,324.7563171386719,325.27701545407695,322.20108468779887,323.02069532238363,2427400
2024-04-30,322.2686462402344,325.3735036111212,320.9572631051366,323.7150078212133,3089900
2024-05-01,320.0990905761719,323.3968077914339,317.64991016138896,321.10190947003815,3267500
2024-05-02,323.5317687988281,323.98496322801446,319.14448419230166,323.5028427470204,3213600
2024-05-03,330.59002685546875,334.4759168393033,328.1986986245323,329.07616145008194,4165100
2024-05-06,330.05010986328125,333.9938526163919,328.26625785921976,333.6274362729701,3366100
2024-05-07,328.5072937011719,333.1838687931401,328.20838132247616,331.3132387563528,2930700
2024-05-08,326.71380615234375,328.26624965917136,325.5567344626728,326.6656058668047,3123200
2024-05-09,335.0158996582031,335.5655240975108,326.7619989472511,327.11876341358396,3801400
2024-05-10,334.0419616699219,337.30110055910365,332.37384377698663,335.0351286012734,3413700
2024-05-13,328.7676086425781,336.31763227811547,328.2276360276128,335.61372574282467,4055600
2024-05-14,328.32403564453125,331.9399391207926,321.0922286920085,323.06891082184563,5854300
2024-05-15,336.201904296875,337.90860018141905,332.3642147302518,332.8366833783705,4151100
2024-05-16,330.474365234375,335.79696555217066,330.4165131220525,335.5559052753924,3101600
2024-05-17,331.90142822265625,332.5956830072522,328.41088007071403,332.43177849531224,2739000
2024-05-20,325.73992919921875,330.3007706816642,325.46994287346365,328.9315648247284,3237400
2024-05-21,324.129638671875,326.8777316818949,320.4462306212884,326.8777316818949,4275100
2024-05-22,318.7684326171875,323.2617992641404,317.1677890061553,322.69290059823203,4024400
2024-05-23,315.20074462890625,319.1637608887319,314.34255604147006,319.1444866628105,4021100
2024-05-24,313.47479248046875,315.82754315598896,312.8191155843542,314.71867175861513,2736900
2024-05-28,316.9460754394531,319.1541664697389,312.87697663939247,313.75443961058164,3807500
2024-05-29,314.25579833984375,315.10433515639977,312.19230840628245,314.85362307160796,3506200
2024-05-30,319.61541748046875,320.62520778566466,316.24623978592666,316.7802768958931,2921800
2024-05-31,325.1401062011719,325.4314072636017,318.4794426652675,320.4601476616244,5557800
2024-06-03,318.4794006347656,323.95551024150944,317.3433829398613,323.95551024150944,3712800
2024-06-04,318.7221374511719,320.2076808214513,315.65395036904715,317.37251085439345,4296800
2024-06-05,320.6640625,320.8582335745154,316.4501679448258,318.9551911114068,2422400
2024-06-06,321.47967529296875,322.1981646190984,318.5279962174818,320.21742987875734,2979400
2024-06-07,317.52789306640625,319.26589154960806,314.5179600014992,316.2656774089613,2583800
2024-06-10,322.897216796875,323.1302339345554,317.0132970235083,317.4987691475872,2691000
2024-06-11,325.96539306640625,326.5382465975899,320.7223002312357,323.32442361619843,3250900
2024-06-12,334.14080810546875,340.30628112058065,333.0921715976312,336.9468219132029,4793000
2024-06-13,337.7720947265625,338.558557208595,333.101855195138,335.8496144200012,3380800
2024-06-14,336.7622985839844,337.4031253417764,331.7619416453803,334.7912829506757,2589000
2024-06-17,339.34503173828125,340.5004578219655,334.3932098983301,334.868992752762,2680200
2024-06-18,343.5880126953125,346.0542192124539,341.8791414543496,342.6947606418018,3655000
2024-06-20,343.1705322265625,344.6075403591198,339.43239100176436,341.7723701599842,3661200
2024-06-21,345.4619140625,345.89885077898737,341.82087352798436,344.5298159823058,6596400
2024-06-24,340.6849060058594,347.29703364455025,340.5295513779873,346.5299794290773,4278900
2024-06-25,328.4898376464844,336.9079069799534,324.8099509574093,336.24767205789004,4879600
2024-06-26,331.8881530761719,332.63576944198076,327.7227941675442,329.5967093594306,3365300
2024-06-27,331.5677185058594,334.7427249378254,328.6160695332423,332.8687801511968,2912600
2024-06-28,334.2378234863281,335.2476137556841,330.81039162956364,331.43181014327985,6344000
2024-07-01,326.4217224121094,334.63590178182346,325.6449789295752,333.92713150249875,2643600
2024-07-02,325.2371826171875,327.0431246216861,322.86807637862864,325.26630975819984,2995900
2024-07-03,323.9458312988281,329.77149639430854,323.8487309543971,327.20818952948196,1733000
2024-07-05,324.8585205078125,326.1596119035296,322.0039716171453,323.04285946559065,3437500
2024-07-08,329.732666015625,330.8589648766993,325.2663166371211,326.12075229937517,3534500
2024-07-09,327.29559326171875,329.40255531912817,325.8197686707025,329.10156497247925,2254300
2024-07-10,334.1795959472656,334.2864152263625,327.8102038262919,328.8005859579242,3263100
2024-07-11,343.5103759765625,343.84049346727346,334.97576768583707,340.5878242896579,4146900
2024-07-12,349.3166198730469,353.37518956336015,343.8016633647313,344.68522623275044,4019900
2024-07-15,348.0446472167969,350.68561660767944,344.71431574534705,348.7049117876665,2884000
2024-07-16,358.3949279785156,358.6862290248503,349.05444926485643,349.5981756609749,3210400
2024-07-17,361.0844421386719,364.2885460520695,354.8024321642373,355.9869852386255,3991100
2024-07-18,355.4432678222656,364.8225930920927,355.15199639156543,359.1522820711428,2395000
2024-07-19,352.8022766113281,356.9191002420893,351.43327133995746,355.78308247015127,2474500
2024-07-22,352.6954650878906,356.60836885600554,350.58850322927606,353.909145284339,4049300
2024-07-23,349.1709289550781,354.8121120714392,348.93791184197363,354.8121120714392,2535700
2024-07-24,340.13140869140625,350.94773966004266,339.8304184055731,348.5009416837715,3508100
2024-07-25,343.0249328613281,348.40394315009826,339.17997195542955,340.0247184179245,3297600
2024-07-26,349.06414794921875,351.1613909115856,344.69489918533725,344.69489918533725,2439000
2024-07-29,351.1614074707031,352.3459605988924,348.52043801920894,348.77286336625957,2142100
2024-07-30,353.12274169921875,354.0936860180858,348.8214654780464,352.2780248827435,2788800
2024-07-31,357.46282958984375,361.6670050483725,352.4915998965831,354.39464228178247,3526100
2024-08-01,348.1611328125,360.6863357839262,343.4714857060231,359.2396088824247,3759000
2024-08-02,345.10272216796875,345.2386685914976,336.66521391043915,344.61725002256827,3764600
2024-08-05,339.8401794433594,343.65598293150225,335.2087567748082,340.68489613285584,3827900
2024-08-06,343.62689208984375,348.2388773983605,337.189526802491,338.6168160726772,2831100
2024-08-07,332.4512939453125,345.91828549297645,332.3347853802213,344.8599598522437,3429100
2024-08-08,338.21868896484375,338.6070607070644,331.4220797679561,332.29592359566874,3591100
2024-08-09,338.5100402832031,341.31605394615434,335.36416055288004,337.7818320467837,2314800
2024-08-12,335.7622375488281,341.2869128470347,332.18916972630444,340.5781128587891,3830200
2024-08-13,339.8984680175781,343.12201010830046,329.50935246683923,331.9367131440336,6388600
2024-08-14,345.3260498046875,349.23895410891856,339.24792906622014,339.393564783575,4814800
2024-08-15,349.6078796386719,354.7927180284109,347.7339644739176,351.9284208316723,3575800
2024-08-16,351.5400695800781,353.13243235837916,349.5107996717799,349.5107996717799,3308300
2024-08-19,352.5207214355469,354.0936463148059,351.57890436661376,351.96727612444,3634900
2024-08-20,356.5986633300781,356.9579375716508,350.02538180626476,350.1710175091373,3459400
2024-08-21,359.69598388671875,362.0359629894774,357.8123497480809,358.71535038320735,4587600
2024-08-22,354.7441711425781,361.6378811307568,354.01596296701416,360.7057829626776,4097300
2024-08-23,364.67694091796875,365.385740875173,354.57912682090875,356.0064160286581,3426200
2024-08-26,363.23992919921875,367.5800510631214,362.52143995576836,366.1236347279979,2452100
2024-08-27,362.3369445800781,363.4049891119123,360.2202933639027,362.63793490756797,1780300
2024-08-28,361.8612365722656,364.5022062756492,359.4435947268677,362.16222693732044,2218300
2024-08-29,358.5594482421875,364.67448573601,358.4324540740404,363.98090678856613,2698400
2024-08-30,359.96612548828125,361.83189650027026,356.4299637064075,360.6889787245557,3216700
2024-09-03,356.293212890625,360.8257724432231,354.4958278369248,359.38003607334105,3598100
2024-09-04,356.224853515625,357.4556537090639,351.67276790180154,355.73643269625563,3221300
2024-09-05,353.47015380859375,356.69371930001853,349.29902092198864,356.44950888973364,2789200
2024-09-06,351.7118225097656,356.97701328779266,351.09643731425655,354.5153830732327,2228800
2024-09-09,357.0551452636719,357.68033822202517,351.69229420340446,354.35908261058603,2747600
2024-09-10,362.28125,362.95527310854703,354.08556423834256,357.2309954746151,2787400
2024-09-11,361.9100341796875,362.61336132282906,353.75343068334337,360.9918006925071,2937700
2024-09-12,365.7587585449219,366.3057874043242,361.97838668015225,363.32643273040685,2367700
2024-09-13,371.19000244140625,373.1534634508644,366.8137714777772,366.8626016298101,2514700
2024-09-16,373.16326904296875,375.10717428691396,370.74069114379677,373.15349108750297,2877800
2024-09-17,374.36474609375,378.9559133032229,372.84087566057144,374.55034837312263,2947600
2024-09-18,375.1169738769531,383.5764261955958,372.24505702331624,375.1951080926664,3549400
2024-09-19,381.30035400390625,382.794920488624,378.04748452922905,381.78877481343284,3753500
2024-09-20,380.83148193359375,382.7558612299579,378.037729046229,379.33691536003073,6584200
2024-09-23,382.8828125,383.5568355665297,378.291675018657,381.7789767588474,2502300
2024-09-24,391.3813781738281,391.82093902882093,384.51418258242114,385.55941030013963,4057700
2024-09-25,387.73773193359375,391.38136185980994,386.4580718132194,391.38136185980994,2787300
2024-09-26,387.5130920410156,390.7366575413957,386.33109218814724,390.24823671946893,2849500
2024-09-27,390.27752685546875,394.19467124706904,389.0857789000425,390.39474307881557,2452300
2024-09-30,395.81622314453125,395.92366140994386,389.7793194780741,390.9320152074607,3442000
2024-10-01,399.5770568847656,401.0520972857473,392.114002332127,394.66354467759095,3476200
2024-10-02,401.7358703613281,401.93122078724133,395.58175063370805,398.2583167851832,3431300
2024-10-03,402.0484313964844,403.4062554580397,397.3791299873013,399.52819331823844,3320700
2024-10-04,398.90301513671875,402.2829084828889,390.1993828523733,400.57343571001604,3989000
2024-10-07,398.6100158691406,400.319488819061,391.94794841827724,395.5134444196423,3267800
2024-10-08,404.5882568359375,405.67256654064937,398.9811954513984,400.3096857513675,3693900
2024-10-09,406.4344787597656,410.3027630258883,401.2376744581951,410.27345897125247,3627800
2024-10-10,400.4659729003906,404.88131599932603,398.189945095347,400.2315404564966,3040800
2024-10-11,402.36102294921875,403.57232672592994,399.3718902321949,401.05205886752134,2717400
2024-10-14,405.799560546875,406.7764021708462,401.7749480150077,401.9508021635613,2088700
2024-10-15,405.9558410644531,411.7973648816915,405.4088121236034,408.2709808233267,3693000
2024-10-16,408.9156494140625,409.0426435922774,404.2854297520113,404.2854297520113,2429000
2024-10-17,405.9753723144531,409.29662777095166,404.9594487099436,408.9156452401957,2013800
2024-10-18,405.3892517089844,407.010812293121,403.67000100564167,407.0010343379487,2436600
2024-10-21,396.9884033203125,406.91311712967513,395.0054161494502,406.43447430558933,3699500
2024-10-22,392.5438232421875,393.61835501997854,387.03442202379034,389.2713977506225,4486700
2024-10-23,390.385009765625,394.91753950199626,387.50331498522695,391.28368738598664,3159000
2024-10-24,393.35455322265625,394.83937147655433,388.8708540281986,392.9736005149273,2550300
2024-10-25,389.671875,394.1751003369797,388.61686940834295,394.1751003369797,1941400
2024-10-28,393.5597229003906,396.4413877072871,392.64148941999935,394.106751806474,2586500
2024-10-29,385.92083740234375,389.86725620026596,380.040231596771,384.817001569304,3822700
2024-10-30,383.42987060546875,388.4801550116361,382.86331556985,385.85244860965497,2795600
2024-10-31,384.6313781738281,386.5069271536928,381.45664298890125,381.45664298890125,2518600
2024-11-01,383.49822998046875,389.47649564394357,382.93167498428676,385.65704151209263,3277800
2024-11-04,386.4092102050781,391.2055056826184,382.0134233311313,382.87304864510384,2690500
2024-11-05,390.8245544433594,390.9613265773593,384.738820508006,385.8231301919591,2496500
2024-11-06,379.3759460449219,384.9146507215926,372.8799557331305,384.9146507215926,7133400
2024-11-07,390.1895751953125,390.5021716331583,381.7496502384984,381.9450304648613,4323100
2024-11-08,396.5,396.98842080064327,392.98336427320083,394.6440069197238,3448700
2024-11-11,398.83465576171875,402.06799899624616,396.4316040188479,398.3266790628164,4071500
2024-11-12,393.7452697753906,406.38560152570506,392.8758963175789,404.65660275398665,5647100
2024-11-13,400.690673828125,403.18160808039045,397.3010321522371,399.6552240768362,3083100
2024-11-14,396.3241882324219,401.97033167444334,395.02500197828783,398.551385961538,3348100
2024-11-15,398.7272033691406,399.4403084801953,393.56948083291195,393.56948083291195,3239500
2024-11-18,400.9348449707031,402.9862181715177,394.59515290121,396.10924536730465,3394300
2024-11-19,397.379150390625,399.6845120649837,390.11144651209185,398.9225768105007,3239400
2024-11-20,390.73663330078125,397.28148383290505,390.6584990908904,396.597682800293,4732200
2024-11-21,400.9446105957031,401.8628440020126,391.10780941352107,392.035790963583,3722200
2024-11-22,410.2734680175781,410.41024014945367,401.4330635477257,402.54664745927965,4932500
2024-11-25,418.7427062988281,420.28610292668174,414.6301816547296,415.1576844714462,4544200
2024-11-26,419.572998046875,429.1948938778989,414.864644137846,418.67432045877825,2758600
2024-11-27,419.49444580078125,422.3520275946863,418.28659268135027,420.87904914222946,2293500
2024-11-29,421.3995056152344,423.2358139808098,419.8381520321865,420.839766604003,2028700
2024-12-02,419.2685852050781,422.64661824230745,415.5370517180062,421.2718443243243,2617100
2024-12-03,421.6155700683594,422.9215978752248,415.69419744298716,421.9887294325568,2714000
2024-12-04,420.2113037109375,421.1048842619906,417.83488530199116,418.72849582086747,1968800
2024-12-05,418.8561706542969,422.01816566950504,418.2080565243422,418.91508739630876,2523500
2024-12-06,423.5991516113281,427.90025361984596,419.31770849552225,420.9772666671709,3161400
2024-12-09,421.4486083984375,428.49925841278923,420.31933085612167,424.56151620057796,3426000
2024-12-10,414.977294921875,419.6122681951875,413.8185590955025,419.20965049934836,3354900
2024-12-11,413.78912353515625,420.28986383039125,413.6712900504295,417.5697743318683,4211200
2024-12-12,406.9544982910156,415.13442540951706,405.7368157307366,413.8381971846184,3673600
2024-12-13,409.4683837890625,410.6074907299199,406.7188060107718,408.280159585411,2649500
2024-12-16,403.3113098144531,410.94135734100587,403.2916808902642,410.3227015990883,2879600
2024-12-17,401.1116638183594,403.00688885575835,398.91202563890454,402.61410060483036,3726500
2024-12-18,386.7255859375,403.31130755652447,386.29350986517727,399.66814927963424,4225500
2024-12-19,378.0841064453125,388.0218264559693,377.95647348301793,387.629008219351,4576100
2024-12-20,385.5275573730469,386.205129842943,376.1495767951193,376.463819383325,8046400
2024-12-23,385.3802795410156,386.15602662609507,380.05790414306443,384.05459292266363,2433800
2024-12-24,389.0038146972656,389.0038146972656,383.4654011766377,385.06604260124095,1392600
2024-12-26,388.0218505859375,388.6503058615254,384.5652416828137,385.4490228345166,1319500
2024-12-27,385.7828674316406,388.34586555713844,384.3197184052822,385.07586653392946,1942700
2024-12-30,382.4146423339844,384.16257549101385,378.7321963598081,383.49483247997387,2444700
2024-12-31,381.9825744628906,384.4080801285819,380.32301637753227,382.9842189687417,2179700
2025-01-02,381.462158203125,385.5963395939974,379.41964112455037,385.06605892282084,2415700
2025-01-03,382.1691589355469,383.96620941405365,378.8598721690368,382.7976441210727,2231600
2025-01-06,382.3557434082031,386.8925122648862,381.0398862482691,383.4653919749671,3274500
2025-01-07,377.308349609375,384.84016261360733,376.19870105201727,383.8581769830711,2274300
2025-01-08,380.224853515625,380.7060168916987,373.2527494465119,376.1005018218332,2848500
2025-01-10,382.86639404296875,385.8319798755696,377.6913105613231,381.9040373311759,5323400
2025-01-13,382.1691589355469,388.72881572840186,380.71583938770874,382.96456489559966,3512900
2025-01-14,385.7043151855469,387.09874796827705,382.6110664395361,383.55376425489237,3405200
2025-01-15,398.7745361328125,400.65013225987366,394.5225515914848,399.3244456816257,4584800
2025-01-16,401.9561462402344,402.7220937976653,396.643630598151,398.9512727481729,2305900
2025-01-17,402.0052795410156,406.983953846887,401.1705857670655,406.0412260710308,3229000
2025-01-21,410.8922424316406,412.6500051108677,405.56006762105545,405.56006762105545,3568100
2025-01-22,402.7123107910156,410.0280857162984,401.95616268038714,410.0280857162984,3581400
2025-01-23,406.925048828125,407.21963253667604,401.38663536477486,404.15584209644993,3840300
2025-01-24,407.03302001953125,407.53384225147767,403.3604035661146,406.63040233845174,2369800
2025-01-27,417.21624755859375,418.51247583757237,406.54206810159934,407.4258492126031,3699200
2025-01-28,411.2850341796875,415.61559446680354,409.1934299304867,415.61559446680354,2818300
2025-01-29,405.9725036621094,413.7792712730329,404.37186232457407,412.6499938162377,2384900
2025-01-30,407.03302001953125,409.8022265277434,404.1066922234962,408.9086160601507,3081300
2025-01-31,404.5584411621094,408.87917183936446,402.9283414583433,405.72700643187045,2761000
2025-02-03,401.3964538574219,404.47987313813434,393.786065260018,398.8039974216221,2896200
2025-02-04,404.0772399902344,405.1476006849464,398.7745238089423,402.13292770552636,2150800
2025-02-05,406.36529541015625,407.67132309553784,400.7876242952529,407.67132309553784,2212100
2025-02-06,406.69915771484375,410.26377022036485,405.5600508282432,407.43564691126306,2023700
2025-02-07,400.0314636230469,406.82681706823956,399.17714095754644,405.7564563749718,2530200
2025-02-10,406.5321960449219,407.4749237678177,401.4258890677653,403.24256836364134,2617600
2025-02-11,408.8595275878906,409.0657661495785,405.30474435809964,406.54205585693296,1441800
2025-02-12,399.8056335449219,402.27039703498684,394.8760466291471,401.2196652455154,3387000
2025-02-13,405.0003356933594,405.54044578322885,400.14932416988773,401.3473478653164,3067900
2025-02-14,402.12310791015625,410.4699856079251,401.2000390379184,407.5240287734184,3004400
2025-02-18,396.04461669921875,401.50445433099463,393.0102847395601,400.9545447830332,3994000
2025-02-19,388.30657958984375,391.4587751129395,385.8614449034746,390.0643422997784,3780000
2025-02-20,387.53082275390625,387.64865623445576,384.05458523858096,385.92035193886835,2703500
2025-02-21,378.35906982421875,390.6535496947194,376.9842958683005,389.2591168458293,5287000
2025-02-24,375.53094482421875,379.58652016290154,371.3869644102087,379.13481517971246,5722000
